Gene,56,84,91,112,119,133,147,168,182,259,400,580,645,1010,1375,1740,3200,4295,5025,5755,6850,7215,7945,8675,11230,13420,13785,14880
PTPRT,1,0.597349996,3.973393888,4.485476461,2.418271897,2.149644654,4.706559094,1.557651561,1.413078827,2.307606194,3.123182438,1.911807269,7.900576661,0.339354514,1.140580679,0.906813048,3.667548195,1.597941686,4.951229923,5.167935669,0.613194763,7.857126938,7.711900406,3.834957094,7.87676491,7.341549517,9.91111411,9.659300574
CHRM3,1,0.589453801,1.289771634,1.954210471,1.811748585,1.459043123,5.185575059,3.803186713,0.319766553,3.528254671,5.466192816,3.699213373,15.51887879,0.587996606,2.976008382,3.236011416,8.550364823,7.589678887,9.131460871,13.30223827,1.281213462,10.66863632,13.36046813,6.808404991,8.269439963,9.399517023,9.561617851,9.680766252
TBL1XR1,1,0.857522669,0.866367847,0.724345079,0.687208234,0.540365999,0.676201058,0.891354076,1.25350257,0.526075474,0.739272332,0.687995752,1.018725879,0.253644075,0.538193209,0.99927332,0.962357029,1.83211034,0.541989597,1.3757435,0.253432627,0.781668582,1.075463464,0.652467465,0.583869693,0.846944695,0.532762632,0.896115336
KHDRBS2,1,1.359900938,2.02000984,1.76975437,1.836850267,1.887207429,1.66709641,1.609352236,2.359085453,0.464181869,0.960821597,1.036564301,1.140946966,0.085648174,0.269920465,1.159497512,1.359358505,1.244422979,0.71707995,1.155896695,0.198890309,0.879676055,0.869855126,0.438133264,0.746924601,0.805473693,0.74874095,0.794652436
SORCS3,1,2.379185172,3.152775386,2.606657177,2.049725543,1.403899519,2.152868523,1.270065456,2.074602136,1.234257349,2.469013132,2.190267194,3.860648295,0.279408106,1.239231902,1.044221936,1.980220655,1.772258435,2.537167529,2.691900499,0.44251663,2.989458898,3.090967935,1.859358407,2.910405734,2.605097375,3.065324554,2.845606832
CNTNAP5,1,3.2610594,3.316703888,1.118104329,0.39800788,0.183565513,1.667069002,0.151361732,0.57254538,0.764168392,1.057177789,1.734252012,6.040910521,0.288056428,0.470852781,0.100970849,2.275021418,0.73291895,1.28266115,2.203955794,0.473115083,2.627091625,4.557534202,0.976325589,1.320616622,1.956550525,3.700511584,1.676630241
FHIT,1,0.266879743,0.491496658,0.799105497,0.401162993,0.58526296,1.261346484,1.238601348,1.077448232,3.165712577,4.235361151,3.839389429,2.572993107,4.161702616,4.017102325,4.585169058,4.206949439,3.548589036,4.774750117,3.239933364,4.511536027,4.779702574,2.451995242,4.965506688,3.838443454,4.308666106,4.427114706,4.97097039
NPFFR2,1,0.184729658,0.06580441,0.620905101,0,0.307587797,1.093575981,0.194767468,0.800852722,1.04795445,0.52411726,0.770480081,1.986592418,0,0.618885026,1.614907443,1.890486874,1.640328218,2.275061004,7.637172967,0.360270654,1.32087918,5.158879841,4.771400735,2.798662817,2.121016831,1.166629423,2.216478812
NR4A2,1,13.85315869,5.815339368,11.87882675,6.500500331,5.438742301,7.910112714,13.87287481,11.20160781,2.184918202,1.929438064,1.069307183,3.559624399,0.097362639,0.514518471,1.602233891,1.997475402,1.434390559,2.884094026,2.026813732,0.729618112,1.754883996,1.98266489,1.688140132,1.266647003,0.888373668,1.817136774,1.156302937
MINK1,1,1.243210826,1.179272733,2.012648848,2.950873456,2.612513377,2.809220943,1.636933216,1.074419864,3.742171374,2.719689995,4.490898147,5.508719026,3.017666965,3.825671436,1.203469151,5.267995246,2.61447448,5.697202513,3.700166514,3.611891663,5.703326349,5.921994168,4.91197944,6.127949292,4.946582692,6.816332527,4.863716024
SPAST,1,1.066670557,0.911420148,0.637302639,0.380469726,0.35198331,0.593250408,0.572372382,0.989944673,0.201158146,0.298632096,0.132336177,0.293743159,0.065293488,0.184853732,0.371853548,0.218935396,0.331111789,0.115469198,0.302692996,0.085574641,0.178630511,0.304942946,0.244616375,0.135927449,0.177696667,0.126036674,0.261593665
CNTNAP2,1,0.320448408,0.088186176,0.077024701,0.032673461,0.045457683,0.109834572,0.05287076,0.140897525,0.102525454,0.178720218,0.243481655,0.38239687,0.006297536,0.043640227,0.083653644,0.239889097,0.13719332,0.238392138,0.29096679,0.037976056,0.293445496,0.346008892,0.156312388,0.275177808,0.285297387,0.283852006,0.333066547
SETD5,1,0.835462498,0.920251826,0.965784285,0.953231985,0.634286695,0.875049764,0.529911431,0.966165305,0.651781821,0.683822633,0.421540892,0.67450423,0.291303902,0.43396879,0.117388741,0.298309769,0.184494531,0.621828027,0.585482516,0.33655548,0.660177382,0.483839147,0.504885753,0.503337254,0.73259156,0.703145084,0.556254273
PRKCB,1,1.202737885,0.869913813,1.857252503,1.346028016,1.816766457,4.449251717,2.691819651,1.218582109,5.51385491,10.13318454,15.9946503,22.03098457,2.485577742,4.316408465,13.4582296,14.02832183,17.70369938,13.02150796,21.41257542,2.796218936,17.17265172,15.90745113,9.970306657,15.16023097,16.14149306,14.59275901,13.39628134
DAGLA,1,1.621540775,1.21697768,1.653188407,1.551514482,1.244474833,1.730556586,1.352153777,0.966701728,2.050839815,1.55945377,1.033710721,3.423158158,1.098827352,2.153368537,0.58287771,2.232184935,1.375479535,4.527539202,2.089480061,1.071807515,5.240628198,3.563762438,2.774650369,5.480577716,3.448942973,5.159819283,2.559805507
KIAA0232,1,1.014867878,0.914267588,0.91170932,0.666382309,0.500149589,0.914053973,0.581421495,1.156129016,0.386727553,0.76894048,0.475330114,1.312314392,0.290888371,0.63296104,0.479063044,0.600335352,0.879455085,0.90029633,1.383752861,0.452190063,1.107970184,1.318271224,0.965369062,0.936658235,1.181254531,1.047080463,1.312886027
NRXN3,1,0.740224538,0.426819772,0.932677678,0.846524532,0.85708539,1.733757055,0.76357896,0.674265862,1.725370391,4.317176165,3.211961724,12.94839617,0.643230329,1.569671725,4.761264338,7.902519656,5.746945572,5.372261596,7.280221857,0.881573962,9.259118669,9.314947522,4.576459316,6.836671665,8.375852258,8.320108246,7.661993052
ADCY3,1,0.79841339,0.748484169,0.981837589,1.192572222,0.736631465,0.970685416,0.767327446,0.666894267,1.106683419,0.849645741,0.69565882,1.408339414,0.510571928,0.947724683,0.6375164,1.009786249,0.697339147,1.566866055,1.024304849,0.679973545,1.771462951,1.36398299,1.067837128,1.850286731,1.599470566,2.222760585,1.231688453
KCND2,1,0.743299929,1.276508577,1.933067961,1.298898082,1.136301086,2.452752235,2.65423122,1.877219887,2.078099257,3.37258969,2.010032452,4.333034984,0.266259084,1.229237488,3.251193885,3.729381156,4.271777095,1.766804601,3.425576502,0.336256253,2.529349054,3.662107197,1.532359761,1.932812047,2.521694004,2.897405297,2.694578718
COL12A1,1,0.51015274,0.376519424,0.881067827,0.511376281,0.367746209,0.994313752,0.615572437,0.197149036,0.996494282,0.771727898,0.603229434,0.561518207,0.148782677,0.227230407,0.227056311,0.214372956,0.112546295,0.545735449,0.337237706,0.191810981,0.469675326,0.309475818,0.348101971,0.333568706,0.95643643,0.628232273,0.512730124
NR3C2,1,0.426997258,0.243767847,1.174128808,0.845499239,1.055444011,3.694487936,2.585655223,2.092936497,3.405295937,4.722796998,1.851688916,4.487274441,2.715905167,7.615160323,2.506687518,5.993028392,7.836125204,8.66079366,9.642398189,5.229847469,8.120002631,11.64773651,9.439130888,8.295293982,9.960587398,11.61824237,9.348730185
PSD3,1,1.390752388,1.8829771,2.264192077,1.422540232,1.191541946,3.305699791,2.023380924,1.788714365,2.681712976,3.433634484,4.085470295,9.680218767,0.448832944,1.415980162,1.685297955,5.029272888,7.958345922,4.409819378,9.07864912,0.765075316,5.698257119,9.537503312,3.712090081,4.629886494,6.081869885,4.92079921,5.595723802
CTNNA2,1,1.06340585,0.866690861,0.917508012,0.900642868,0.811255923,1.509705226,1.179430956,1.075439555,1.536543536,1.984122401,2.402917158,1.813990036,0.802423874,1.731455029,1.286800728,1.261129425,1.737385336,1.65228757,1.884906032,1.039347451,1.526013588,1.334699579,1.378815046,1.349119451,1.585627937,1.377762547,1.381084669
PPP3CA,1,1.030860598,0.833725489,0.598495233,0.527714556,0.543080735,0.805885181,0.806435821,0.769181405,1.036204261,1.594491712,1.723099984,2.055226918,0.235891307,0.864199924,2.827990734,2.409724017,3.184128597,1.877611417,3.520115705,0.424195881,2.227138458,2.495562783,2.188279214,2.203574664,2.295881809,1.886117017,3.546317613
KIF13B,1,0.847313745,0.809427528,0.992530277,0.916657284,0.723957174,0.687374355,0.460441239,1.012844898,0.955720556,1.100087065,0.905477195,1.891986829,4.039525671,4.031054227,0.926620352,0.867645984,1.390448794,2.067657244,2.040937794,4.736871689,2.441709777,4.311425814,8.300442545,3.044616359,2.403069368,3.5817067,3.301401723
MYO5A,1,1.516487994,1.479379214,1.378631005,0.929726622,0.667387804,2.068150347,1.115683274,1.189515967,0.794070639,1.578897848,1.54537827,3.890328216,0.126356145,0.468835923,1.341274851,2.041089719,2.416375238,1.602849472,3.264298732,0.238331758,2.738295456,3.13389141,1.517864308,2.143452919,2.581400839,2.776781433,3.174905645
PCDH11X,1,2.055658338,3.792322316,3.739966767,2.373211961,3.003256781,7.248503252,2.909673254,0.745819834,3.619394343,2.376679873,1.75944821,2.457062015,0.09347481,0.376641744,1.283179223,1.571239836,1.913205136,0.704631246,1.581723456,0.162259535,1.215760551,1.980054699,0.925323764,0.975373254,0.804127083,1.255502731,1.221649226
GRIA3,1,2.091692723,1.58710583,1.195452906,0.929873394,0.65837693,1.47661065,1.051820781,1.608407514,0.880544995,1.024661655,0.673990892,1.977446558,0.185313233,0.546120497,0.774704254,0.859326277,0.939465698,1.610546743,2.076091022,0.318006784,2.056381084,1.513503768,1.244114338,1.934954814,2.495147772,1.869773708,2.311166141
PLCB1,1,1.203479132,1.13916908,0.879552198,0.669200187,0.37699783,1.411621575,0.866521911,1.216496557,1.035562,3.512396077,3.070536724,7.831616125,0.340284039,1.68491618,4.432659045,5.351104,5.079297965,3.270819545,8.095799161,0.676922583,5.137881472,6.261004068,3.260082722,3.933193534,5.044921574,4.909149225,7.108860811
CACNA1D,1,2.088761638,2.401339028,2.84672868,2.596632011,2.598908619,5.893499068,1.803633883,1.289389878,4.189727459,5.383549046,3.78489097,11.16871228,2.049485808,2.960152846,1.481298362,6.022929004,3.23757967,8.051462634,6.569338784,3.286448535,10.13809104,8.077000613,6.211229238,8.572158476,12.10726125,9.881655494,8.670321984
TLE3,1,0.947778303,1.514894875,1.24978917,1.593560846,1.187454953,1.281304017,1.211600317,0.576505818,0.793757218,0.374054509,0.311742837,0.343554314,0.252101835,0.339972028,0.098722415,0.248133324,0.136660387,0.250930095,0.157778302,0.166208092,0.219917763,0.228312464,0.194773939,0.138825398,0.169512206,0.225802307,0.1413531
DIP2A,1,1.290472314,1.038994089,1.131585016,1.622106466,0.763553686,0.927129855,0.540562425,1.042801973,0.667415237,0.760328656,0.319367952,0.984604562,0.344419625,0.609571382,0.339856765,0.414659499,0.341749646,0.750206694,0.690949342,0.517669435,1.006811473,0.877550495,1.286038003,0.935014686,0.965874823,1.215195271,0.883040215
HACE1,1,0.65701121,0.534982086,0.569413899,0.778702531,0.392951621,0.509564074,0.231558843,0.808900339,0.464182373,0.926691513,0.680033407,1.221729584,0.203497222,0.51610747,0.930972853,1.16390729,1.480680539,0.940467178,2.106245291,0.341253161,1.251964686,1.361219,1.05028342,1.2108299,2.012644637,1.158115881,2.038354193
SHANK2,1,1.869938568,1.671531822,1.953266985,2.096416396,1.515717965,3.053108777,1.701158455,1.564222198,2.427903917,2.584393906,2.283916805,4.361955288,0.237601393,0.703356951,0.929350698,2.076723099,2.043703373,2.32309491,2.129776789,0.36234636,2.05596832,2.584927508,1.42774162,1.711690573,2.103423867,2.010623566,1.74845982
LAMA1,1,0.101658622,0.131605569,0.439796866,0.321844841,0.07907995,0.136695824,0.167044265,0.339310397,0.125134386,0.244789748,0.099820049,0.055896706,0.165125793,0.261969812,0.073673426,0.026248716,0.014537245,0.093334884,0.03135029,0.118333619,0.034883618,0.038274458,0.153230997,0.006710659,0.073027129,0.048826056,0.007466152
AUTS2,1,1.747889106,1.094557787,0.69476869,0.394066226,0.331919799,0.335729188,0.271767748,0.910496784,0.104279431,0.081840901,0.031963284,0.102021208,0.060692474,0.112272016,0.056235115,0.075907195,0.045035083,0.07062664,0.056933277,0.061682071,0.065450864,0.078217674,0.072154776,0.059543597,0.055540963,0.069290395,0.044410024
GABRB2,1,0.454225533,0.428861736,1.083499822,0.628089853,0.787527156,1.390295336,1.186335597,1.480330602,1.564285679,4.644156251,5.984048196,10.54637533,0.161415277,1.171494122,5.931351989,7.54248151,5.85334979,3.84598083,13.20552536,0.481841697,7.260779456,10.27855103,4.624296084,5.778286937,7.072647721,7.228368951,11.8782095
KDM4C,1,1.076860967,1.096015016,1.033250905,1.130549232,0.719854922,1.397557721,1.00938929,1.16709333,1.23152988,0.968930281,1.06990576,1.070995615,0.582079865,1.024538713,0.536283079,0.608535792,0.49113164,1.144387285,1.140070693,0.678339286,0.89936787,1.087637312,1.165652004,0.923200688,1.320716321,1.145754034,0.920121627
SLC24A2,1,4.266586762,2.009467059,0.755610439,0.287434158,0.126573162,0.424806526,0.220481546,0.828608785,0.298162578,1.517052428,1.413662523,12.31680213,0.417331979,1.031109313,0.36960211,3.933846814,2.401446684,3.747765217,11.89115851,1.19844015,13.64695634,16.16020154,10.21276952,8.053484088,6.929595771,20.58098286,8.474418847
TANC2,1,2.803428384,2.168561025,1.674668842,1.281104168,0.779879757,1.936556332,1.084419876,1.563262463,0.784485848,0.815440028,0.413193059,1.876734554,0.141659247,0.498860922,0.291183896,0.994140335,0.771206407,1.099667297,1.11128504,0.22225093,1.392020789,1.669417651,0.940077312,1.078282711,1.328619533,1.460856316,1.025425179
CARD11,1,2.071172475,0.523477796,2.067356481,0.622908542,0.670791924,0.716033463,0.583328092,1.501808404,0.656529123,2.085713088,2.771527865,6.282394012,3.793275884,2.425100642,4.25536231,4.834578249,2.630157881,5.753129324,4.386872563,3.780758586,5.583312366,7.029107435,3.419077871,7.463863379,8.348864637,9.72722984,4.253034973
ANK2,1,1.556918637,3.017011647,2.923131197,2.184530808,1.522136506,4.98528688,2.332942673,1.761096015,2.498664929,2.41575856,2.070730791,4.873627984,0.37913333,1.072626983,1.163752766,2.062634284,1.882571674,2.437167341,2.876410489,0.648751579,3.087576424,3.977830443,2.353781233,2.29887588,3.031991511,3.048340978,3.102930402
KCNH1,1,1.02093598,0.147777366,0.749783233,0.280627931,0.255913029,2.440910674,0.108854808,0.792570054,0.666328335,2.511207048,7.455236669,23.35830919,0.749507864,1.816881007,0.358411601,14.40106188,4.645395768,9.604343087,19.58843088,2.076395448,22.1300013,24.2082424,6.821404107,15.69369907,16.70751301,30.40019936,15.73656099
KCND3,1,0.944216852,0.931896729,0.969993883,0.842485452,0.840287628,1.318994697,0.911015407,1.709059017,0.71753164,1.694548544,1.307632836,3.423198618,0.606726274,1.066021679,1.386179945,2.452224422,1.7698409,3.005672085,4.33006579,1.053316607,3.909952249,5.227449256,2.662337627,3.658330167,4.354385121,4.607975303,5.520321713
PBX1,1,1.887588304,1.405777111,0.914103627,0.605144469,0.36687588,0.765030393,0.572305564,0.978343199,0.394339856,0.281819647,0.501703134,0.410303624,0.06447451,0.16073888,0.115418539,0.370646437,0.331107375,0.232427321,0.398824307,0.096376289,0.309442838,0.451058448,0.240785537,0.229248779,0.246973585,0.272323722,0.316491023
LRRC4C,1,0.241458593,0.702717551,2.783682613,4.505243234,4.277937004,9.70172035,5.386225551,1.083709899,8.246403184,6.306247337,3.690048372,10.8158245,1.140186045,3.142297251,2.007267727,5.129419378,3.917832171,6.985318946,8.016291071,1.629743905,7.343499911,6.431188908,5.633138013,6.169153414,6.672230113,6.558386747,6.329850355
GALNT13,1,3.128147328,1.265128161,0.793105128,0.348729188,0.311591444,0.509355091,0.524064198,1.183599377,0.584342827,1.52175584,1.720363745,2.051465825,0.326014932,0.901991086,0.455410796,1.644701412,1.535078853,1.202564876,2.156586126,0.506513296,1.32861911,2.055144977,1.374804574,0.969240993,1.528211082,1.112544309,1.603044009
CDH11,1,0.242466599,0.48380027,0.840258064,0.849184397,0.373974673,0.690088335,0.731924397,0.626636352,0.320427684,0.511373615,0.260764451,0.613310473,0.195852451,0.446656697,0.263789032,0.380513064,0.272991376,0.336858334,0.370878125,0.217819419,0.336120566,0.363994931,0.376818476,0.242605336,0.279903381,0.31650434,0.20080402
RALGAPB,1,1.14128693,1.088142969,0.873033369,0.602712329,0.39373574,0.876238766,0.550443602,1.2827586,0.437790775,0.62764287,0.581511077,1.202223478,0.173513708,0.465030348,0.322459226,0.880781774,0.701029758,0.696007376,1.120806162,0.288826024,0.885754871,1.280738613,0.762481931,0.717225457,0.858188081,0.823170979,0.930258721
SMG6,1,0.949007648,0.908347727,1.027600633,0.964901106,0.687027143,0.866988661,0.714860211,0.707195298,0.917920492,0.486266359,0.507622767,0.5614767,0.504455777,0.80596648,0.118343909,0.322187321,0.234827287,0.713505685,0.403162763,0.652527142,0.667163083,0.677685805,0.661189332,0.678699572,0.645801967,0.83447988,0.63360475
CNTN5,1,1.130264047,0.71929358,0.513903167,0.151388376,0.343477404,0.90501726,0.518076609,0.23545172,0.972465339,2.689686531,3.007949077,3.426609298,0.181120677,0.453248894,2.431369747,2.569709888,2.422233865,1.657315122,3.234600978,0.432469228,1.94315907,3.997646237,1.216114875,1.764284987,2.767687954,2.002840657,3.558723014
COL28A1,1,0.968314322,0.946332383,5.26824567,14.55758872,6.713719899,6.407398606,9.998257288,5.873098859,7.951758555,9.397628855,3.76623891,2.351790241,7.694946134,12.91670627,4.973621673,1.380109316,7.881178707,14.94954056,1.033824461,27.61897972,10.32961027,2.216413181,7.022972117,11.84165082,39.80220215,10.65525982,4.541270596
PTPRD,1,2.367324172,2.583918851,1.841266213,2.126378662,1.257839625,2.288072412,1.241153351,1.097609323,1.231953293,1.232368973,0.64983747,1.906198824,0.238746542,0.605052627,0.635803044,0.802072493,0.755898495,0.818076608,1.561280847,0.338477142,1.319828299,1.506949246,1.482125433,1.035411326,1.333873426,1.242700166,1.445092022
HECW2,1,1.578643682,1.841469009,1.143943897,0.824827299,0.537765272,1.531480183,0.545549589,1.266915181,0.587655114,1.375773478,1.318260822,4.370913426,0.330395346,0.566819952,0.658135148,1.76159776,2.208376952,1.240333504,2.458227888,0.401211507,2.045616543,3.079465001,1.935347234,1.474205033,1.760475374,2.145732356,2.090555855
FGF13,1,1.362381585,1.495658098,1.11533198,1.191774482,1.339320536,2.217004514,2.566519403,2.120059112,1.595310379,1.890214654,1.8153994,1.481400563,0.109846103,0.506296025,2.31911292,1.725552372,1.963041253,0.929332557,1.514975636,0.185463068,0.751479545,1.0639441,0.63492907,0.858045607,0.825591628,0.708049509,0.88614564
MYH10,1,0.445762973,0.628863045,0.665241257,0.561919942,0.315383417,0.650653822,0.420362842,0.723670007,0.383131999,0.437609959,0.547396944,1.070756552,0.130371954,0.342987374,0.128034529,0.390681548,0.262986583,0.720076862,0.55756826,0.171605254,0.808955147,0.80590814,0.49322274,0.724626509,0.747907764,0.737068568,0.679212901
PTPN4,1,1.72588601,1.486167468,1.027512331,0.633847032,0.353033874,0.545417952,0.525216995,1.319020331,0.296294226,0.914891806,0.852729386,2.027108151,0.155557128,0.595410424,0.667755098,1.426095591,1.856309985,0.871656501,2.792707092,0.255128277,1.417088877,1.930752261,0.998282386,0.969705889,1.518701284,1.083252798,1.967461113
NCOR1,1,1.022697089,1.08230514,0.990485641,0.780404727,0.702338366,1.062593706,0.6014021,0.98709885,0.577644152,0.649625855,0.361234643,1.203247469,0.353158736,0.467919726,0.381781684,0.4542714,0.361012078,0.711424165,0.846806908,0.465485972,0.82325985,0.917288124,0.797196373,0.724994445,0.836947251,1.02146653,0.865963038
CNKSR2,1,2.110370109,2.169022964,1.967539653,1.563355173,1.561774129,3.143389998,1.941207667,1.872542441,2.330727061,3.379615674,2.457710285,6.142934767,0.248312204,1.295015729,2.265447521,4.680485476,4.502323372,4.022897888,6.544987888,0.574989292,4.97540688,6.752940604,3.356123619,4.178700479,4.62388724,4.369897563,6.564859151
FOXP1,1,0.468247135,0.66487993,1.077544855,1.771454002,1.834853446,3.870278562,2.499097142,0.637264237,2.366798914,1.018856679,0.582160426,1.143614942,0.246291729,0.518950037,0.519662438,0.536674478,0.692411948,0.826304969,1.275390979,0.34218004,0.809251091,0.84371253,0.782243574,0.629308588,0.783604174,0.710479344,0.978826032
REEP3,1,0.200671105,0.213941201,0.310439697,0.234799504,0.166901138,0.199269907,0.240699704,0.456990258,0.579217262,0.714626266,0.422818854,0.652562629,0.651573502,1.091244655,0.771642567,0.643091562,1.24796967,0.393501287,1.183772594,0.529790158,0.615248225,1.068851055,1.760007775,0.444723207,0.469484222,0.466676196,0.680787386
DGKI,1,2.35525895,1.957429912,1.617778934,1.050146618,1.17032334,2.648673326,0.767749549,1.249215322,0.446399421,0.98416677,1.391812979,3.61243483,0.22410103,0.263234927,0.254773985,1.042032449,1.144894948,0.750788117,2.386935249,0.327412614,1.819834077,2.921010579,0.839790355,0.971161209,1.37417348,2.007275326,1.518533081
IMMP2L,1,0.5736997,0.637866357,0.614495511,0.321755777,0.459924677,0.397243484,0.460649294,0.607263383,1.164975379,0.778871997,0.848579287,0.554725584,0.388973565,0.475485973,1.280299657,1.130893316,1.515469325,0.793485511,0.730279745,0.37805477,0.480143957,0.595646603,0.587387212,0.733462484,0.418504478,0.610427542,0.90184418
SOX6,1,0.272383817,0.305330695,0.529860815,0.375269277,0.306325709,0.452917153,0.301576403,1.320398773,0.395448364,0.752041516,0.352020121,0.57191635,0.400675319,0.906417507,0.294985268,0.483260415,0.501083507,0.436742111,0.494158657,0.445684177,0.255240683,0.479223052,0.661853567,0.110878091,0.307231963,0.346047905,0.206034268
CCNG1,1,0.72255109,0.847715938,0.597425273,0.470206196,0.411692073,0.429860362,0.736355164,0.929623068,0.517859116,0.423314477,0.493419776,0.251969821,0.165571629,0.374599037,0.683397221,0.539974234,0.550369881,0.221496512,0.493206734,0.248654657,0.256563417,0.34670026,0.384998791,0.188662952,0.285012074,0.189570328,0.377156172
